directory,label_directory,image,classes
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-308-_JPG.rf.7d889c80f8d80fe959a99f9c71598ba3.jpg,"[15, 5, 5, 10, 5, 3, 5, 11, 5, 5, 4, 17, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-321-_jpg.rf.b8f6d32af53591443e128805d7e4437e.jpg,"[10, 19, 17, 17, 19, 4, 5, 10, 10, 18, 4, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_458_jpg.rf.e8f92061cd307497fd93b30a9b8a2aa2.jpg,"[4, 11, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_08_jpg.rf.787dbda82a5e456a8c49fc3b6e5baebf.jpg,"[4, 5, 15, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_636_JPG.rf.c541d0352a84a6c0889e6a3eacdf0fd2.jpg,"[19, 13, 4, 4, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-270_jpg.rf.9fe344715bae5e14fd3db64d178e955a.jpg,"[5, 18, 19, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--461-_jpg.rf.7f17e34ad805927bec2f4847de774373.jpg,"[18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_688_jpg.rf.3ddcf12871d8fdc68081d7edbb495bf7.jpg,"[10, 13, 13, 13, 10, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_247_jpg.rf.402edb7b8b2636281b97e7ba1dde8e56.jpg,"[5, 5, 5, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-112-_jpg.rf.fad6c4843d4b9009c714ee7d9e1d9e05.jpg,"[13, 13, 13, 4, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_828_jpg.rf.cd9867bc52ca78f8c9378a695a1cf08e.jpg,"[3, 3, 3, 10, 5, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_140_jpg.rf.c64cafe3aec4b70509ea18be0e3bfe71.jpg,"[5, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_453_jpg.rf.1dd86d96dcd4765bbbe5563a8eae685b.jpg,"[4, 18, 18, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_625_jpg.rf.5da1f0dbbcbb941b943b50aff01b5873.jpg,[18]
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--327-_jpg.rf.567837187fc494a9af5a6a2781cb165d.jpg,"[5, 5, 5, 5, 11, 11, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-414-_jpg.rf.d9c3ae01eeff8c3c4bd350599bc44961.jpg,"[17, 9, 17, 16, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--230-_jpg.rf.b47f68adbbc03423ee86f40eeb97644d.jpg,"[5, 17, 13, 13, 13, 9, 19, 5, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_593_jpg.rf.4708293272033a3ad33b4092b1385d93.jpg,"[4, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-224-_jpg.rf.0d80126e272d91ed0c8062675ea61524.jpg,"[18, 18, 18, 7, 7, 7, 7, 7]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--383-_jpg.rf.991f94e5f45998e4cb90e406a57b3e3b.jpg,"[18, 18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-222_jpg.rf.eb221c61b0a514fef558faf50a39db4e.jpg,"[13, 15, 13, 13, 13, 13, 5, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_251_jpg.rf.016177c28f2977ed726adcebccb1577e.jpg,"[15, 4, 4, 13, 13, 17, 9, 10, 7, 7, 13, 13, 13, 13, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_328_jpg.rf.86b851c27628a462fbda30b12fe1cec9.jpg,"[19, 19, 5, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-149-_jpg.rf.639f7926475894fdfa46fbe12fcfa8c2.jpg,"[17, 3, 11, 4, 11, 11, 11, 11, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--44-_jpg.rf.2e511d7595f96134e751f567d9a42f0d.jpg,"[17, 17, 17, 5, 5, 9, 4, 9, 5, 5, 5, 5, 5, 19, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--176-_jpg.rf.849d002f97d3dac0796b1ed90f45e69d.jpg,"[9, 9, 5, 5, 5, 5, 5, 5, 4, 10, 10, 10, 3, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_763_jpg.rf.c0c4d8249b618afbe5036b84ab9de0e7.jpg,[19]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-245_jpg.rf.6c5fa29c3395185e2620a63c4337233e.jpg,[5]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_722_jpg.rf.e07fac024b91b363bd65180a727abc99.jpg,"[5, 4, 4, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_762_jpg.rf.21d9561161b4be953ccdabd0a230b3ff.jpg,"[2, 11, 11, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_705_jpg.rf.01e39033d800316ab7096626633fdd3a.jpg,"[18, 18, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-329-_jpg.rf.db194e2ecb91526fe547bccabd069626.jpg,"[5, 11, 4, 19, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_553_jpg.rf.88f02eb162543534c288ae9550f0b1e0.jpg,"[10, 10, 10, 9, 13, 13, 3, 13, 13, 10, 13, 13, 13, 17, 13, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-109-_jpg.rf.79b656bfec9d250e6775d1f3ed64bee1.jpg,"[13, 13, 13, 4, 13, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_803_jpg.rf.bf50ceeff9b2b95b39237189b5c451e3.jpg,"[20, 4, 13, 5, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_424_jpg.rf.63eb3e6b92e0887523f44ffe78ebd7e5.jpg,"[4, 4, 5, 18, 18, 18, 5, 7]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,62_jpg.rf.feaedc76998ae7779223856c42e6b2ab.jpg,"[11, 15, 15, 17, 17, 5, 17, 10, 17, 17, 16, 9, 5, 9, 5, 15, 5, 19, 19, 5, 15, 5, 19, 19, 19, 9, 5, 5, 5, 5, 5, 5, 5, 19, 9, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 19, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 9, 5, 15, 15, 10, 16, 11, 11, 15, 5, 5, 19, 17, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_496_jpg.rf.c8fe17ce281b0ca42a0804de70c4b5b8.jpg,"[19, 5, 10, 15, 10, 10]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--194-_jpg.rf.f5ce898b8dceae115fe78be1155fadf2.jpg,"[10, 10, 5, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-396-_jpg.rf.21ba907416744a31b33ee767e0be4452.jpg,"[5, 17, 13, 13, 5, 5, 17, 17, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_491_jpg.rf.9d38463150a9acfbca8b68cd2e87cdd5.jpg,"[15, 10, 13, 10, 10, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_671_jpg.rf.99a77fe4fbaf36af358c8ec18ea2e782.jpg,"[17, 11, 17, 17, 17, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_530_jpg.rf.dc8cec3d9975a3e8ac39bb47206bdb0f.jpg,"[17, 17, 10, 10, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_244_jpg.rf.8cd2364d9b175a857914d019f7adb884.jpg,"[17, 10, 10, 11, 17, 17, 15, 10, 17, 4, 9, 5, 11, 9, 5, 19, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_681_jpg.rf.435184ae4dc97f30640be0371b51a3f2.jpg,"[5, 17, 5, 5, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_622_JPG.rf.8e31f6d9168a13c831ade33c30e2587b.jpg,"[13, 13, 13, 13, 13, 4, 17, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_666_jpg.rf.954c768bece3c6838a5eac4d36574f4c.jpg,"[5, 5, 5, 5, 5, 10, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-383-_jpg.rf.9184420a45c14df0664b03da65ab79fd.jpg,"[4, 4, 5, 5, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_378_jpg.rf.1a6b052f5fa86006a83ff169f8b3f3ac.jpg,"[5, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_672_jpg.rf.60924d1f3bc26ea2a389a30dac757454.jpg,"[10, 17, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_476_jpg.rf.c49d90e41da4c630220c08753e31c858.jpg,"[14, 10, 11, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,213_jpg.rf.911ce581dc4e21393a223cd020e89b9b.jpg,"[8, 4, 11, 13, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 15, 4, 4, 5, 5, 5, 5, 5, 15, 5, 4, 18, 18, 9, 4, 5, 4, 8, 5, 9, 4, 5, 9, 8, 9, 9, 5, 5, 4, 9, 13, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-42-_jpg.rf.a818d07931ff4976170b760c052535e0.jpg,"[4, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,95_jpg.rf.f475649fb21f364ee27f3bdd0bf6bfb7.jpg,"[17, 17, 17, 17, 17, 17, 10, 10, 10, 10, 10, 10, 3, 4, 4, 4, 4, 17, 4, 4, 4, 4, 4, 4, 4, 5, 15, 15, 5, 9, 15, 5, 10, 5, 5, 5, 5, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-304-_JPG.rf.3f3e1113dd4f475dfc9bee4c2eaccc61.jpg,"[5, 5, 5, 10, 10, 10, 5, 11, 5, 4, 4, 17, 5, 5, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_491_jpg.rf.d8ae43ca5be2268909cab26323b4bfdf.jpg,"[4, 13, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_776_jpg.rf.9debf1e18a471b61bfddaf2ba8497ed4.jpg,"[13, 13, 5, 5, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-183-_jpg.rf.ce1e9bd14069ad4febb9687413c1e503.jpg,"[13, 13, 17, 5, 5, 5, 5, 5, 15, 9, 17, 13, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_15_jpg.rf.c2a9003999d589e28869d279a88c3162.jpg,"[7, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,231_jpg.rf.42292592b7fed42abf94d9624eda3fa5.jpg,[]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-292-_jpg.rf.bcced4e381dc7abed469ac0b1c5c4ea8.jpg,"[18, 18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-333-_jpg.rf.19ec0ec1443f4a30ba80d85c011557df.jpg,"[11, 9, 19, 5, 10, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-444-_jpg.rf.1745e02ea5d728a50070e9adff3a9a39.jpg,"[5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_503_jpg.rf.94b8d2d9dec24373ca5afb7e9ec37f70.jpg,"[18, 4, 4, 4]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--163-_jpg.rf.3f21db8698ebce547a4e04f773a8f3f7.jpg,"[10, 10, 10, 10, 10, 5, 5, 5, 5, 5, 5, 5, 10, 5, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_132_jpg.rf.f059877bf59264fc2cab8342177cf498.jpg,"[4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_28_jpg.rf.535e26c3a6d36e538d8cca6715587ea0.jpg,"[4, 4, 4, 19, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 19, 17, 5, 17, 4, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-242-_jpg.rf.653919000919fdd20e7121818965e133.jpg,"[11, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_646_JPG.rf.b5271dd23bbea93a01f324b9f0ce310b.jpg,"[15, 13, 13, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_813_jpg.rf.0fd3ee9a3dac6ca7656293699b48ac18.jpg,"[17, 13, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--431-_jpg.rf.b693272fa8f33076bbabfe7348b619da.jpg,"[4, 10, 18, 18, 18, 18, 18, 18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_733_jpg.rf.02aa9b5d4b1ad3d5817657d506123ad5.jpg,"[5, 5, 13, 17, 17, 17, 11, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_688_jpg.rf.c3eddd9bc01cbf2b1510d27944487071.jpg,"[18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-139_jpg.rf.29918d71144050c682f349589fe51076.jpg,"[11, 18, 4, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-234-_jpg.rf.c5e6de960433c4f9afae6fc474212fc6.jpg,"[18, 17, 18, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--447-_jpg.rf.47fb8b2bc6334348379de6e307b95a2e.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_739_jpg.rf.92481bf9519f28c8483633d9b1cf06fe.jpg,"[11, 18, 17, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-222-_jpg.rf.41daf75a472465cd59954b29ee3c5309.jpg,"[18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_777_jpg.rf.fefbeaf8e155e7142b92bcfd7b3560a3.jpg,"[5, 5, 17, 13, 3, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_724_jpg.rf.d666f899001483443c2c8d0b14e3b3c3.jpg,"[4, 4, 4, 5, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_718_jpg.rf.4ea5c29f79bc653ebc6fef6e6242b640.jpg,"[2, 18, 19, 11, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--537-_jpg.rf.f82c6eacccba8af415f1562f9844dbad.jpg,"[5, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-230-_jpg.rf.ae2c742c9043102efb79e0219410209b.jpg,"[18, 10, 18, 18, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_158_jpg.rf.510a183d33917399477af4e460740cde.jpg,"[18, 18, 18, 11, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,54_jpg.rf.166e477782d257e033caa7bb0265af54.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-62_jpg.rf.4dad7c66bcf4595b9435caec0e8d22e6.jpg,"[10, 11, 15, 4, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_673_jpg.rf.789348c56763d47e6bccae8a5931083c.jpg,"[18, 2, 10, 2]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-313_jpg.rf.de3769a5d32b85d84becb7b6e2eaa94d.jpg,"[4, 18, 18, 7]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-385-_jpg.rf.d21e7dfa864c60cd083f109bf2678d64.jpg,"[0, 19, 5, 4, 5, 5, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,155_jpg.rf.a69fe464eec31b9082feb8f377d4e890.jpg,"[4, 2, 13, 13, 13]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--148-_jpg.rf.c2e81862d76b2cc07c1909fdd113b168.jpg,"[5, 5, 10, 9, 11, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-193-_jpg.rf.ca74f375eb57c750cd81ede15d2f99f5.jpg,"[13, 5, 13, 19, 17, 5, 4, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_428_jpg.rf.c4d9759543b07c61fab99cc463740de4.jpg,"[18, 17, 10, 17, 10, 17, 9, 5, 15, 10]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--368-_jpg.rf.caa42f27c83792ab52ebcba78f6be07e.jpg,"[11, 18, 4]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--278-_jpg.rf.65680e80e6790d9272ec8faabacd1398.jpg,"[10, 10, 5, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_584_JPG.rf.94610d50c8b05df2ed8522997d72b7fa.jpg,"[13, 5, 13, 13, 13]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--350-_jpg.rf.66e704ee7974871a7e7a9b9767b648cc.jpg,"[5, 5, 5, 5, 5, 10, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_401_jpg.rf.6e918c444feacb41376cc96111e6fe7b.jpg,"[4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_787_jpg.rf.54e2a19f64b0b9ba05d49838bc30d567.jpg,"[17, 17, 5, 13, 13, 13, 13, 15, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_520_jpg.rf.8849efd0f4059c2775643b9081783f6c.jpg,"[4, 18, 18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_830_jpg.rf.1158f0d0eb35ea7721975d828189e3d8.jpg,"[13, 13, 5, 5, 11, 17, 3, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-394-_jpg.rf.91ff739d8d62f1c7e7c821a2348898f8.jpg,"[17, 5, 13, 17, 17, 13, 5, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_668_jpg.rf.76e5da49345206847cd539bcca79580b.jpg,"[5, 5, 5, 10, 15, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-325_jpg.rf.1060f632e336f54bf49fa220df02c3a2.jpg,"[7, 4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,36_jpg.rf.8eaca7895b29ecc7620ad4c686d7dba7.jpg,"[5, 5, 10, 4, 13, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_652_jpg.rf.18b49ae0d910dbbae4f877687c18b0d6.jpg,"[17, 5, 5, 4, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_663_jpg.rf.dbc90b97195541e4b7dbb579df6a83cf.jpg,"[10, 5, 5, 5, 5, 9, 11, 10, 4, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,84_jpg.rf.ab914e066fef5d8a2ccf565228c0b9cb.jpg,"[4, 18, 18, 11, 11, 11, 4, 18, 18, 11, 11, 18, 17, 19, 19, 5, 19, 11, 7, 19, 4, 11, 11, 11, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-161_jpg.rf.673b5a9a182e298a3c5c854b60769217.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_771_jpg.rf.30ea5a5f8405eb6984f146ea3e09a52e.jpg,"[7, 19, 10, 15, 17, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_455_jpg.rf.91f419c782ef57aef8a0b8dee42b138c.jpg,"[4, 11, 11, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-468-_jpg.rf.c491d9e8a76600ecd884be263ff4fb16.jpg,"[10, 15, 3, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_553_jpg.rf.76b65201836d8f6200d3274571b867c1.jpg,"[4, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-105-_jpg.rf.7417182c53f75a373d079559ab97af87.jpg,"[5, 13, 13, 13, 13, 13, 11, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_393_jpg.rf.8ea2f001916765ede565dac68d62ae34.jpg,"[18, 18, 20, 18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,237_jpg.rf.b6131c06e2187f9e50eba0158be4b8cf.jpg,"[10, 19, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-226_jpg.rf.d8f0e44ef9b2131fe88fa953dd97d5f9.jpg,"[13, 2, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,201_png.rf.0ba20478bf5cfeddb881bee96491e0b8.jpg,"[4, 19, 11, 13, 15, 4, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,178_jpg.rf.319ace7296cb887e658bd362db74ff7d.jpg,"[3, 10, 10, 10, 15, 5, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-143_jpg.rf.8a04607dbf3fa9dea963ebe3178ea5dc.jpg,"[11, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-340_jpg.rf.c3cc17b41d5d804ee62ac0ff0359b50b.jpg,"[4, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--206-_jpg.rf.6322d23e226ce95dcaf601006e1e3c82.jpg,"[13, 13, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_672_jpg.rf.8f78bd9b2272bfb814efc824046068b0.jpg,[18]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_44_jpg.rf.253e97a5922b7fc4c204066611c2654c.jpg,"[13, 13, 17, 11, 8, 15, 11, 4, 11, 19, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_21_jpg.rf.6a0bcc0372494924f852e1c6ca04648f.jpg,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 5, 17, 17, 17, 4, 4, 17, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_490_jpg.rf.b929ba957d2ad8da189308a4cce38c45.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-384-_jpg.rf.6a2044e7d2be3693da0a17dc10c5f39c.jpg,"[4, 17, 10, 19, 0, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,230_jpg.rf.a28e39fd71560664c8224887f7b99cd2.jpg,"[4, 9, 5, 4, 4, 4, 13, 13, 13, 13, 13, 19, 15, 5, 8, 5, 5, 17, 5, 13, 5, 13, 13, 13, 13, 13, 7, 13, 13, 5, 15, 17, 5, 13, 13, 9, 19, 13, 13, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_432_jpg.rf.b2cc8d34d21d78b54a6b227ed26acdc3.jpg,"[15, 9, 15, 5, 5, 18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-78-_jpg.rf.a37753d2e8a0ceedfbed42afe6907435.jpg,"[13, 13, 4, 13, 13, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_735_jpg.rf.17d6a874bfb7ea4fff558867714eb067.jpg,"[17, 10, 17, 13, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_49_jpg.rf.7776d28fdea7feb8a84e04b8a3ff5d49.jpg,"[3, 20, 4, 13, 13, 13, 5, 18, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-73-_jpg.rf.4b93832efa23ec0671efc8f0f7302153.jpg,"[4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_533_jpg.rf.96201f004bc941b3171cbc6547e51aca.jpg,"[17, 17]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--212-_jpg.rf.02117102cd1b83e86ba98d567d5be642.jpg,"[5, 5, 17, 17, 4, 13, 13, 10, 4, 4, 16, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--75-_jpg.rf.995915c64c08589d62dc7c8331b7fb8c.jpg,"[5, 5, 5, 3, 10, 5, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_12_jpg.rf.48378cd26d4f461a5c1dfa7e02418b72.jpg,"[7, 13, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_489_jpg.rf.dece87af90cd4dad3fe859c85d10db6f.jpg,"[19, 4, 18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_746_jpg.rf.130dc2565b679b78382009811a122000.jpg,"[13, 2, 18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-69_jpg.rf.406a491e2c5e6664874ceb12356978f5.jpg,"[10, 11, 5, 18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_518_jpg.rf.167baecdfc66ec339bb22608e40d2fc0.jpg,"[17, 17, 13, 10, 10, 5, 9, 10, 9, 15]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--30-_jpg.rf.e4a4d5afba9339b46402ed4e8c3e4688.jpg,"[5, 10, 5, 5, 4, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--527-_jpg.rf.e1a072c17f9c93db32cab6ce1f699930.jpg,"[18, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_68_jpg.rf.ce6b1619b7acc2f3c88e84b5d34d9e1d.jpg,"[8, 4, 5, 15, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_796_jpg.rf.95bcb16e04457f27a1419fac2a1f3afe.jpg,"[17, 3, 13, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,13_jpg.rf.aa7b6967ac3058c4e3da87e64f9a5143.jpg,"[13, 5, 11, 13, 10, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_544_JPG.rf.7cc8179e06546d9c34671de9efaf1763.jpg,"[5, 5, 5, 10, 10, 10, 10, 3, 3, 13, 13, 13, 13, 13, 13, 13, 5, 5, 10, 10, 17, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--110-_jpg.rf.e37b63e14b7d16c27cbf6b9c7521f372.jpg,"[5, 5, 4, 15, 5, 4, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_628_JPG.rf.6cf15b5d43aa6ca9667768ea48c281a9.jpg,"[4, 13, 13, 5, 13, 17, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_770_jpg.rf.d8ff64085a8f518cb618efd40b6f036c.jpg,"[2, 13, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_637_JPG.rf.4e29cca3ca3cef9b599d30d0b758d100.jpg,"[4, 4, 19, 10]"
